"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'AUTOMATION & CONTROL SYSTEMS','COMMUNICATION','COMPUTER SCIENCE, HARDWARE & ARCHITECTURE','ENGINEERING, ELECTRICAL & ELECTRONIC','ROBOTICS','TELECOMMUNICATIONS' Selected Category Scheme: WoS",,,,,
245,JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,"2,230",1.917,0.001890,0.797
246,Journal of Ambient Intelligence and Humanized Computing,861,1.910,0.000890,0.201
247,IET Science Measurement & Technology,"1,265",1.895,0.002660,0.409
248,Signal Image and Video Processing,"2,009",1.894,0.003430,0.303
249,MEDIA CULTURE & SOCIETY,"2,290",1.886,0.003330,0.672
250,China Communications,"1,797",1.882,0.003560,0.240
251,IEEE Transactions on Components Packaging and Manufacturing Technology,"5,550",1.860,0.006560,0.454
252,JOURNAL OF CHEMOMETRICS,"3,900",1.847,0.002200,0.497
253,HEALTH COMMUNICATION,"3,135",1.846,0.005470,0.646
254,OPTICAL FIBER TECHNOLOGY,"1,983",1.824,0.002950,0.359
255,Sustainable Computing-Informatics & Systems,307,1.800,0.000420,0.260
256,MACHINE VISION AND APPLICATIONS,"2,038",1.788,0.003500,0.564
257,IET Communications,"3,101",1.779,0.004890,0.241
258,JOURNAL OF HEALTH COMMUNICATION,"4,290",1.773,0.007660,0.836
259,Electronics,975,1.764,0.001890,Not Available
260,Journal of Infrared Millimeter and Terahertz Waves,"1,756",1.762,0.003430,0.548
261,IET Signal Processing,"1,332",1.754,0.002340,0.327
262,EURASIP Journal on Advances in Signal Processing,"3,953",1.749,0.003860,0.433
263,Personal and Ubiquitous Computing,"2,371",1.735,0.002680,0.385
264,DISPLAYS,"1,032",1.714,0.001130,0.365
265,TELECOMMUNICATION SYSTEMS,"1,757",1.707,0.002210,0.207
266,TSINGHUA SCIENCE AND TECHNOLOGY,"1,068",1.696,0.001510,0.364
267,IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY,"10,632",1.692,0.013860,0.276
268,PERFORMANCE EVALUATION,"1,440",1.689,0.002000,0.579
269,JOURNAL OF ELECTROSTATICS,"3,442",1.688,0.002770,0.369
270,DISCOURSE STUDIES,"1,337",1.678,0.001510,0.724
270,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,"3,550",1.678,0.003050,0.787
272,JOURNAL OF ELECTRONIC MATERIALS,"11,282",1.676,0.012470,0.273
272,Journal of Network and Systems Management,382,1.676,0.000940,0.449
274,IEEE Magnetics Letters,622,1.672,0.002200,0.595
275,IET Optoelectronics,424,1.667,0.000730,0.298
276,RADIO SCIENCE,"5,484",1.658,0.003820,0.523
277,MICROELECTRONIC ENGINEERING,"7,987",1.654,0.008240,0.310
278,IEEE TRANSACTIONS ON MAGNETICS,"26,308",1.651,0.025790,0.362
279,IET Computer Vision,883,1.648,0.001340,0.261
280,Journal of Computational Electronics,"1,206",1.637,0.002120,0.276
281,Mobile Information Systems,986,1.635,0.001880,0.250
282,INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONS AND NETWORKING,447,1.633,0.000620,0.296
283,JOURNAL OF COMMUNICATIONS AND NETWORKS,"1,022",1.632,0.001770,0.373
284,Navigation-Journal of the Institute of Navigation,650,1.629,0.000880,0.474
285,IETE TECHNICAL REVIEW,805,1.618,0.000920,0.249
286,PUBLIC RELATIONS REVIEW,"3,512",1.616,0.002290,0.322
287,International Journal of Distributed Sensor Networks,"4,131",1.614,0.008260,0.255
288,Convergence-The International Journal of Research into New Media Technologies,651,1.607,0.000960,0.423
289,EURASIP Journal on Wireless Communications and Networking,"3,447",1.592,0.004960,0.296
290,International Journal of Computers Communications & Control,863,1.585,0.000780,0.168
291,IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,"1,842",1.583,0.002520,0.398
292,Games and Culture,714,1.574,0.000580,0.309
293,Archives of Control Sciences,255,1.559,0.000310,Not Available
294,INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS,"1,486",1.554,0.001790,0.241
295,Annals of Telecommunications,648,1.552,0.000970,0.276
296,EUROPEAN JOURNAL OF CONTROL,"1,398",1.549,0.002300,0.871
297,OPTICAL AND QUANTUM ELECTRONICS,"3,584",1.547,0.004500,0.210
298,EURASIP Journal on Image and Video Processing,990,1.534,0.001830,0.472
299,CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,312,1.530,0.000610,0.325
300,Applied Bionics and Biomechanics,523,1.525,0.000620,0.318
301,Journal of Media Psychology-Theories Methods and Applications,410,1.514,0.000760,0.660
302,MICROSYSTEM TECHNOLOGIES-MICRO-AND NANOSYSTEMS-INFORMATION STORAGE AND PROCESSING SYSTEMS,"3,976",1.513,0.004710,0.210
303,Profesional de la Informacion,878,1.505,0.000790,0.139
304,International Journal of Applied Mathematics and Computer Science,"1,205",1.504,0.001040,0.240
305,IEEE Embedded Systems Letters,298,1.500,0.000990,Not Available
305,SOLDERING & SURFACE MOUNT TECHNOLOGY,346,1.500,0.000210,0.130
307,SOLID-STATE ELECTRONICS,"7,087",1.492,0.004420,0.288
308,INTERNATIONAL JOURNAL OF PUBLIC OPINION RESEARCH,"1,295",1.484,0.002200,1.082
309,MICROELECTRONICS RELIABILITY,"6,983",1.483,0.006730,0.259
310,INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING,990,1.472,0.001350,0.223
311,JOURNAL OF DYNAMIC SYSTEMS MEASUREMENT AND CONTROL-TRANSACTIONS OF THE ASME,"4,976",1.466,0.004080,0.359
312,OPTIMAL CONTROL APPLICATIONS & METHODS,"1,232",1.452,0.001770,0.448
313,Physical Communication,809,1.451,0.001370,0.352
314,Semiconductors and Semimetals,569,1.439,0.000440,0.438
315,OPTO-ELECTRONICS REVIEW,842,1.438,0.000780,0.326
316,IEEE TRANSACTIONS ON NUCLEAR SCIENCE,"12,399",1.428,0.010290,0.344
317,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,877,1.419,0.001720,0.719
318,QUANTUM ELECTRONICS,"3,633",1.404,0.002700,0.197
319,WIRELESS COMMUNICATIONS & MOBILE COMPUTING,"3,421",1.396,0.002370,0.212
320,Journal of Children and Media,451,1.388,0.001100,Not Available
321,Security and Communication Networks,"2,025",1.376,0.004210,0.242
322,IEEE INDUSTRY APPLICATIONS MAGAZINE,943,1.373,0.000950,0.333
323,ACM Transactions on Embedded Computing Systems,"1,426",1.368,0.003740,0.482
324,Optical Switching and Networking,452,1.353,0.000710,0.234
325,JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS,"2,073",1.351,0.002570,0.201
325,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B,"8,092",1.351,0.005750,0.305
327,International Journal of Antennas and Propagation,"2,081",1.347,0.004650,0.277
327,Studies in Informatics and Control,352,1.347,0.000310,0.105
329,Intelligent Service Robotics,248,1.346,0.000360,0.249
330,ELECTRONICS LETTERS,"19,870",1.343,0.021820,0.340
331,PHOTONIC NETWORK COMMUNICATIONS,519,1.328,0.000850,0.208
332,ACM Transactions on Storage,465,1.322,0.001030,0.731
333,International Transactions on Electrical Energy Systems,"1,219",1.314,0.002380,0.225
334,Revista Iberoamericana de Automatica e Informatica Industrial,292,1.313,0.000290,0.108
335,Argumentation,583,1.300,0.000400,0.270
336,ELECTRICAL ENGINEERING,796,1.296,0.000600,0.174
337,ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,"1,313",1.295,0.004240,1.112
338,International Journal of Business Communication,100,1.293,0.000260,Not Available
339,LANGUAGE & COMMUNICATION,"1,179",1.292,0.001390,0.477
340,International Journal of Sensor Networks,485,1.289,0.000630,0.153
341,International Journal of Humanoid Robotics,591,1.286,0.000400,0.176
342,MICROELECTRONICS JOURNAL,"3,059",1.284,0.002920,0.246
343,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,"1,863",1.278,0.002890,0.212
344,IET Circuits Devices & Systems,761,1.277,0.001210,0.299
345,CRITICAL STUDIES IN MEDIA COMMUNICATION,645,1.267,0.000930,0.447
346,Transactions on Emerging Telecommunications Technologies,"1,013",1.258,0.002040,0.266
347,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,813,1.254,0.000450,0.180
348,Television & New Media,617,1.245,0.001070,0.340
349,EURASIP Journal on Audio Speech and Music Processing,364,1.244,0.000740,0.374
350,DISCOURSE & SOCIETY,"1,910",1.237,0.001470,0.682
350,JOURNAL OF CRYPTOLOGY,"1,284",1.237,0.001130,0.641
352,International Journal of Network Management,275,1.231,0.000300,0.167
353,MEASUREMENT & CONTROL,261,1.229,0.000220,0.139
354,NETWORKS,"2,342",1.227,0.001820,0.540
355,International Journal of Advanced Robotic Systems,"2,341",1.223,0.003790,0.225
356,Communication & Sport,304,1.220,0.000690,0.397
357,WRITTEN COMMUNICATION,960,1.219,0.000630,0.625
358,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,899,1.196,0.000530,0.336
359,Journal of Micro-Nanolithography MEMS and MOEMS,954,1.193,0.001310,0.187
359,Management Communication Quarterly,"1,311",1.193,0.000980,0.505
361,Industrial Robot-The International Journal of Robotics Research and Application,"1,241",1.190,0.000900,0.220
362,Journal of Ambient Intelligence and Smart Environments,306,1.186,0.000390,0.143
363,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,"1,082",1.185,0.001630,0.274
364,ROBOTICA,"2,343",1.184,0.002410,0.312
365,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,496,1.169,0.001240,0.507
366,ACM Transactions on Architecture and Code Optimization,690,1.166,0.001970,0.433
366,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART I-JOURNAL OF SYSTEMS AND CONTROL ENGINEERING,"1,255",1.166,0.001050,0.222
368,JOURNAL OF SYSTEMS ARCHITECTURE,855,1.159,0.001370,0.273
369,INTEGRATION-THE VLSI JOURNAL,793,1.150,0.001280,0.257
369,Interaction Studies,419,1.150,0.000420,0.297
371,IEEE Computer Architecture Letters,399,1.149,0.000910,0.442
372,IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION,562,1.143,0.000540,0.390
373,IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,"1,546",1.140,0.001110,0.260
374,Advances in Computers,436,1.135,0.000380,0.308
374,Journal of the Society for Information Display,"1,155",1.135,0.001120,0.225
376,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,"4,304",1.129,0.003990,0.658
377,DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS,592,1.128,0.000890,0.614
378,ADVANCED ROBOTICS,"1,875",1.104,0.001900,0.250
379,Asian Journal of Communication,554,1.097,0.000840,0.362
380,PERSONAL RELATIONSHIPS,"2,231",1.096,0.001740,0.552
381,INTERNATIONAL JOURNAL OF ELECTRONICS,"1,599",1.070,0.001080,0.120
382,International Journal of Communication,"2,401",1.069,0.006520,0.512
383,Chinese Journal of Communication,228,1.064,0.000470,0.302
384,MICROPROCESSORS AND MICROSYSTEMS,"1,017",1.045,0.001880,0.232
385,CIRCUIT WORLD,258,1.042,0.000120,0.084
386,Journal of Signal Processing Systems for Signal Image and Video Technology,872,1.035,0.001360,0.203
387,Frontiers of Information Technology & Electronic Engineering,419,1.033,0.000740,0.156
387,JOURNAL OF APPLIED COMMUNICATION RESEARCH,"1,054",1.033,0.000870,0.481
389,IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,607,1.024,0.000800,0.314
390,IEEE TECHNOLOGY AND SOCIETY MAGAZINE,343,1.022,0.000560,0.337
391,JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY,"1,448",1.014,0.001460,0.614
392,IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,700,1.000,0.001200,0.367
392,NETWORK-COMPUTATION IN NEURAL SYSTEMS,755,1.000,0.000110,0.228
394,Journal of Nanoelectronics and Optoelectronics,654,0.989,0.000680,0.069
395,APPLIED ARTIFICIAL INTELLIGENCE,698,0.988,0.000440,0.153
396,Critical Discourse Studies,479,0.984,0.000880,0.478
397,Discourse & Communication,437,0.983,0.000740,0.455
398,COMPUTER JOURNAL,"3,663",0.980,0.002290,0.250
399,Journal of Media Ethics,330,0.967,0.000280,0.248
399,Radioengineering,"1,441",0.967,0.001510,0.170
401,Rhetoric Society Quarterly,373,0.956,0.000230,0.152
402,Communication and Critical-Cultural Studies,353,0.953,0.000670,0.388
403,Ad Hoc & Sensor Wireless Networks,371,0.948,0.000510,0.119
404,International Journal of Optomechatronics,169,0.947,0.000270,0.235
405,CHINESE JOURNAL OF ELECTRONICS,899,0.945,0.001300,0.119
406,International Communication Gazette,696,0.944,0.000880,0.329
407,ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,591,0.942,0.001500,0.356
408,INTERNATIONAL JOURNAL OF ELECTRICAL ENGINEERING EDUCATION,239,0.941,0.000110,0.063
409,JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS,"1,185",0.939,0.001150,0.101
410,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS,"6,031",0.933,0.006830,0.144
411,WIRELESS PERSONAL COMMUNICATIONS,"5,256",0.929,0.007900,0.142
412,JOURNAL OF ELECTRONIC IMAGING,"2,410",0.924,0.002250,0.165
413,MODELING IDENTIFICATION AND CONTROL,460,0.914,0.000200,0.170
414,Journal of Power Electronics,"1,173",0.901,0.001900,0.182
415,JOURNAL OF BUSINESS AND TECHNICAL COMMUNICATION,369,0.900,0.000400,0.385
416,ELECTRIC POWER COMPONENTS AND SYSTEMS,"1,834",0.888,0.002240,0.202
417,ETRI JOURNAL,"1,032",0.861,0.001300,0.157
418,JAVNOST-THE PUBLIC,334,0.860,0.000540,0.279
419,IET Computers and Digital Techniques,271,0.857,0.000370,0.180
420,JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY,502,0.850,0.000190,0.146
421,MICROELECTRONICS INTERNATIONAL,188,0.840,0.000160,0.097
422,NEW GENERATION COMPUTING,290,0.833,0.000250,0.225
423,ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,"1,651",0.823,0.001720,0.122
424,Discourse Context & Media,286,0.815,0.000640,0.311
425,ACM Transactions on Reconfigurable Technology and Systems,281,0.813,0.000600,0.349
426,IEEE Latin America Transactions,"1,597",0.804,0.001990,0.080
427,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,801,0.800,0.000980,0.675
428,INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS,510,0.795,0.000640,0.140
429,IETE JOURNAL OF RESEARCH,540,0.793,0.000610,0.116
430,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,"3,383",0.790,0.000900,0.260
430,INTELLIGENT AUTOMATION AND SOFT COMPUTING,471,0.790,0.000360,0.097
432,Visual Communication,455,0.767,0.000550,0.381
433,Revue Roumaine des Sciences Techniques-Serie Electrotechnique et Energetique,308,0.763,0.000090,0.026
434,QUARTERLY JOURNAL OF SPEECH,996,0.758,0.000410,0.306
435,Radiophysics and Quantum Electronics,"1,310",0.755,0.001340,0.231
436,INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION,502,0.754,0.000360,0.103
437,Translator,455,0.744,0.000450,0.394
438,Journal of Systems Engineering and Electronics,"1,070",0.721,0.001230,0.142
439,Journal of Electrical Engineering & Technology,"1,212",0.715,0.001790,0.109
439,Journal of Internet Technology,673,0.715,0.001010,0.115
441,Media International Australia,445,0.713,0.000660,0.176
442,KSII Transactions on Internet and Information Systems,"1,110",0.711,0.001670,0.090
443,Communications-European Journal of Communication Research,470,0.707,0.000490,0.350
443,Information Technology and Control,278,0.707,0.000260,0.099
445,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,"1,043",0.705,0.001190,0.131
446,Social Semiotics,550,0.704,0.000920,0.396
447,International Journal of Microwave and Wireless Technologies,543,0.703,0.001160,0.139
448,IEEJ Transactions on Electrical and Electronic Engineering,840,0.686,0.001000,0.117
449,Elektronika Ir Elektrotechnika,764,0.684,0.000840,0.089
449,INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS,"1,197",0.684,0.001550,0.107
451,TECHNICAL COMMUNICATION,433,0.657,0.000180,0.183
452,Communication Culture & Critique,324,0.653,0.000700,0.311
453,Advances in Electrical and Computer Engineering,393,0.650,0.000390,0.085
454,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,425,0.644,0.000460,0.104
455,Journal of Electrical Engineering-Elektrotechnicky Casopis,566,0.636,0.000430,0.086
456,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,417,0.625,0.000540,0.150
456,Turkish Journal of Electrical Engineering and Computer Sciences,"1,163",0.625,0.001390,0.087
458,ELECTROMAGNETICS,508,0.609,0.000350,0.116
459,COMPUTER SYSTEMS SCIENCE AND ENGINEERING,178,0.608,0.000160,Not Available
460,Iranian Journal of Science and Technology-Transactions of Electrical Engineering,47,0.600,0.000060,0.061
461,IEICE TRANSACTIONS ON ELECTRONICS,"1,240",0.599,0.001350,0.114
462,FREQUENZ,306,0.595,0.000360,0.087
463,AUTOMATION AND REMOTE CONTROL,"1,883",0.589,0.001310,0.108
464,IEICE Electronics Express,"1,302",0.586,0.001930,0.101
465,APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL,755,0.584,0.001200,0.105
466,Control Engineering and Applied Informatics,266,0.583,0.000210,0.070
467,IEICE TRANSACTIONS ON COMMUNICATIONS,"1,865",0.580,0.002110,0.113
468,International Journal of Ad Hoc and Ubiquitous Computing,360,0.560,0.000440,0.104
469,DESIGN AUTOMATION FOR EMBEDDED SYSTEMS,160,0.556,0.000230,0.207
470,NARRATIVE INQUIRY,496,0.514,0.000300,0.233
471,JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,"1,122",0.510,0.000680,0.057
472,AT-Automatisierungstechnik,322,0.500,0.000330,0.068
473,Continuum-Journal of Media & Cultural Studies,712,0.486,0.000840,0.185
473,INTEGRATED FERROELECTRICS,"1,188",0.486,0.001180,0.093
475,JOURNAL OF MEDIA ECONOMICS,242,0.417,0.000230,0.307
476,International Arab Journal of Information Technology,674,0.410,0.000430,0.067
477,Journal of Semiconductor Technology and Science,295,0.407,0.000590,0.090
478,Automatika,250,0.403,0.000240,0.066
479,Text & Talk,451,0.400,0.000670,0.313
480,Traitement du Signal,65,0.387,0.000020,0.022
481,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,"1,722",0.368,0.001970,0.082
482,INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS,107,0.356,0.000180,0.087
483,FUJITSU SCIENTIFIC & TECHNICAL JOURNAL,191,0.350,0.000170,0.045
483,MICROWAVE JOURNAL,477,0.350,0.000380,0.065
485,African Journalism Studies,36,0.347,0.000160,0.142
486,Journal of African Media Studies,85,0.309,0.000210,0.142
487,ELECTRICAL ENGINEERING IN JAPAN,528,0.240,0.000390,0.056
488,EPE Journal,124,0.219,0.000030,0.030
489,Light & Engineering,117,0.216,0.000050,0.015
490,Electronics and Communications in Japan,252,0.204,0.000320,0.051
491,SOLID STATE TECHNOLOGY,175,0.171,0.000040,0.016
492,Tijdschrift voor Communicatiewetenschap,45,0.086,0.000070,0.062
Copyright Â© 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
